,occupation,trait,direct_correlation,indirect_correlation,same_correlation
151,accountant,balanced,-0.24286182948990026,0.007830709935271105,False
152,accountant,enthusiastic,-0.0953237155062343,0.3814849055419317,False
153,accountant,outrageous,-1.7140992750288335,0.02966670085604447,False
154,accountant,conventional,-0.5346072838266583,0.12428131099586688,False
155,accountant,sympathetic,-1.0512417798147404,0.19172753935241926,False
156,accountant,pure,-2.3109450504641837,-0.4538278051496638,True
157,accountant,steady,-0.2451464638826213,0.10031712513885076,False
158,accountant,stylish,-0.6709096030330708,-0.00416920016873342,True
159,accountant,greedy,-0.2983318459099896,0.016802674403090596,False
160,accountant,conservative,-0.003132587098970057,0.1291924314986255,False
161,accountant,petty,-1.5027619447191254,-0.09299952357074147,True
162,accountant,experimental,-1.7464904253163809,0.10348258164592933,False
163,accountant,mechanical,-1.1942272974068753,0.19465592328506454,False
164,accountant,slow,-1.8813292676720008,-0.2913657283122329,True
165,accountant,lyrical,-2.7959520930783497,-0.0036579144461297455,True
166,accountant,outspoken,-0.6037738789134084,0.3442148553665896,False
167,accountant,slim,-0.7682124147721042,-0.18036767745821816,True
168,accountant,physical,-1.4617330650882252,-0.3213683949352608,True
169,accountant,courageous,-2.157238788855871,0.09688381855284643,False
170,accountant,foolish,-1.4447841373976664,-0.08584250032886914,True
171,accountant,provocative,-1.971605922996604,0.049149420601858,False
172,accountant,leader,-0.8827780127303967,0.11313893181326423,False
173,accountant,lazy,-0.8162846724683865,0.14754927103477652,False
174,accountant,efficient,-0.7472300371768301,0.04748975126525085,False
175,accountant,formal,0.07096861097664611,-0.3080481261776917,False
176,accountant,destructive,-3.2690232945570337,-0.1310042043314061,True
177,accountant,friendly,-0.5456597173641374,-0.01166175205511342,True
178,accountant,unpredictable,-3.0574829542682043,-0.229622925236454,True
179,accountant,imaginative,-1.3920319754453234,0.1924359220891788,False
180,accountant,confidential,-0.6170954900712681,0.2805839253581748,False
181,accountant,abrupt,-1.5812841132367053,-0.055070953454315084,True
182,accountant,smooth,-0.7836657553670882,-0.20434571254917466,True
183,accountant,stiff,-0.9477314240373688,-0.0778235110828656,True
184,accountant,profound,-2.026160461533022,-0.18846682955664876,True
185,accountant,disciplined,0.498880788198225,0.2824132692317595,True
186,accountant,discouraging,-2.3834186475099077,0.3317821304603344,False
187,accountant,helpful,-0.4487869223117548,0.19080458911470927,False
188,accountant,careless,-0.9540922387982832,0.02420828742034923,False
189,accountant,sporting,0.21617546275417984,0.4364166985420575,True
190,accountant,directed,-0.5578181911500055,0.1732638851118724,False
191,accountant,dedicated,0.18717583279770736,0.27195536629062045,True
192,accountant,responsible,0.8049239906228766,0.3267213058716545,True
193,accountant,ripped,-1.205046114950039,0.08767383780141216,False
194,accountant,tough,-1.2325788303276513,-0.026318417206861247,True
195,accountant,curious,-0.9937306970469344,0.21493807825578126,False
196,accountant,brutal,-2.1890494116032384,-0.1317065753337862,True
197,accountant,busy,0.3754339208468033,0.18894212744618974,True
198,accountant,questioning,0.6576352880748715,0.3000399501309606,True
199,accountant,confident,0.2700041597605254,0.3201434881871428,True
200,accountant,towering,-2.180785132175168,0.13306516119806674,False
201,accountant,progressive,-0.7628212864870333,-0.09797650524260372,True
202,accountant,capable,0.16754808232627982,0.3089660044002011,True
203,accountant,realistic,-0.710885402021168,-0.15323400066023912,True
204,accountant,desperate,-0.5740721720648715,0.2383142213026122,False
205,accountant,unreliable,-2.82030904027704,0.03671620304351873,False
206,accountant,vague,-1.0688099096337644,-0.21872943031177544,True
207,accountant,disruptive,-2.839696911506723,0.07803287455750729,False
208,accountant,peaceful,-1.7098418131866886,-0.31165187879790057,True
209,accountant,stable,-0.4297815592829336,-0.17136080012750274,True
210,accountant,patriotic,-0.6484697059541096,0.2091176840851192,False
211,accountant,neat,-0.5251377897264405,-0.23666876879343804,True
212,accountant,aggressive,-1.3882064503123561,0.037095970562022115,False
213,accountant,cute,-1.3502257027598186,-0.13099214932058895,True
214,accountant,accessible,-1.3312564913787783,0.02953920084332091,False
215,accountant,coarse,-2.574192818884168,-0.10851641519759857,True
216,accountant,sarcastic,-0.502070036708687,0.2768059980543823,False
217,accountant,scholarly,-0.07872309704919596,0.2891796317835985,False
218,accountant,arbitrary,-2.7420461054809717,-0.06730912277023335,True
219,accountant,eloquent,-1.4048075827306707,0.2335410129153181,False
220,accountant,dominating,-1.2137827401991148,0.13378265550526192,False
221,accountant,frightening,-2.353876447370527,-0.2719987105569361,True
222,accountant,ruined,-1.9287326120565595,-0.21884412162909014,True
223,accountant,unhealthy,-1.5263813498061354,-0.08624611057101815,True
224,accountant,constant,-1.2391425408898529,-0.27182040907752597,True
225,accountant,active,-0.5861842988702188,-0.10405276161389468,True
226,accountant,weak,-2.4574113634967043,-0.36041811971791055,True
227,accountant,sweet,-1.9339199160678295,-0.2488808785894149,True
228,accountant,tiny,-2.7468547371674226,-0.32921633554577306,True
229,accountant,extravagant,-0.9359147945348114,-0.34437711042633723,True
230,accountant,difficult,-0.9725487659783056,-0.3685527514187456,True
231,accountant,retiring,1.227527166708763,0.4410203511617513,True
232,accountant,cynical,-0.038225489315554015,0.23584139635625606,False
233,accountant,angry,-1.7572900258717066,0.10539377740664647,False
234,accountant,glamorous,-0.3751183345905003,-0.26582101142065195,True
235,accountant,private,0.13045550252087673,-0.08380936690514561,False
236,accountant,tidy,-0.003293352038109509,-0.0431404159418619,True
237,accountant,dry,-1.1302937617333173,-0.20219095683152016,True
238,accountant,admirable,-2.1383835508600546,0.08269432050265035,False
239,accountant,objective,-0.4246448575601631,0.044245847545478216,False
240,accountant,crazy,-1.4035215802420475,-0.035245545937054534,True
241,accountant,erratic,-2.3427137418561594,0.05773279259814022,False
242,accountant,bland,-0.856830162765968,-0.12126075151221626,True
243,accountant,respectful,-0.3062788035432037,0.20054160395523254,False
244,accountant,wise,-1.005357118304468,-0.028015188636282128,True
245,accountant,cheerful,-0.5646833915654264,0.031542598409560044,False
246,accountant,transparent,-1.9236266700649771,-0.29058089570079104,True
247,accountant,solid,-0.8037101755754289,-0.030463280089643968,True
248,accountant,clever,-0.963271104376774,0.1515333110153724,False
249,accountant,sophisticated,0.35311859342627283,0.07396954484476641,True
250,accountant,subjective,-2.1210542751611627,-0.1948290640350688,True
251,accountant,misguided,-2.3484591930255085,0.2396780005051692,False
252,accountant,reliable,-1.0534166463906545,0.06485459759232996,False
253,accountant,stern,-1.2232896132054374,-0.08434507435317769,True
254,accountant,secretive,-1.279311292348302,-0.03474803964175985,True
255,accountant,obsessive,-0.4506180286096661,0.3307081141314139,False
256,accountant,quiet,-0.9256025768785202,-0.033989270027804525,True
257,accountant,brittle,-3.1933156839510595,-0.0903722261662464,True
258,accountant,dramatic,-1.5270836231632297,-0.25522635664744586,True
259,accountant,blunt,-1.6166380164756071,0.2828279271016784,False
260,accountant,arrogant,-0.3279456029420331,0.14828685303023928,False
261,accountant,prim,-0.8972993590630479,-0.09252382466457114,True
262,accountant,fat,-1.0388250086207946,-0.2346407569343919,True
263,accountant,rational,0.2936334143455201,0.18310974514211129,True
264,accountant,sentimental,-1.1889115610697751,-0.0053566529162366976,True
265,accountant,ridiculous,-1.4111715316681597,-0.22743251254903055,True
266,accountant,calm,-0.20221703893295329,0.01756873222074911,False
267,accountant,irresponsible,-0.530369253161193,0.21598783945994407,False
268,accountant,steadfast,-2.2723889254126903,0.2612268451766669,False
269,accountant,maternal,-1.1231540020723965,-0.15576526559913306,True
270,accountant,negative,-1.5982548501872529,-0.08153935136614382,True
271,accountant,impressive,-0.5619315056874686,-0.10078727413120804,True
272,accountant,generous,-0.8070261695910115,-0.1211188990781113,True
273,accountant,gloomy,-1.543588526027283,-0.1764558630874062,True
274,accountant,cruel,-2.273858981131308,-0.34589139541302244,True
275,accountant,dull,0.0012510111557664414,-0.2857009924120241,False
276,accountant,passionate,-0.1398871027172412,0.2150702750828088,False
277,accountant,troublesome,-2.818374756995247,-0.10249799501318688,True
278,accountant,stoic,-1.275330426003691,0.16437279492746767,False
279,accountant,vulnerable,-1.9670897031762176,-0.21817248387991364,True
280,accountant,treacherous,-4.210027963196378,-0.02247200944379936,True
281,accountant,modern,-0.08535025115592065,-0.3015176560035891,True
282,accountant,tall,-1.304708715368247,-0.05094791660595504,True
283,accountant,driving,-0.11620750110088847,0.3625415474452032,False
284,accountant,abrasive,-1.5392668776189136,0.2889395060337132,False
285,accountant,dependent,-0.410904160211846,-0.23450684967333754,True
286,accountant,aspiring,0.33720966694405363,0.4030868725814584,True
287,accountant,religious,0.1955854754116053,-0.02449001228077372,False
288,accountant,protective,-1.4750023889533481,-0.07167146237346135,True
289,accountant,sensual,-2.0573519975175794,-0.27878091740643396,True
290,accountant,kind,-0.4665121443251584,-0.14250734784826213,True
291,accountant,charming,-1.0463444340718466,-0.02767501985609061,True
292,accountant,healthy,-0.7204645228725173,0.02551175545396876,False
293,accountant,exciting,-1.3724659854383323,-0.3247359633791711,True
294,accountant,clean,-0.3994172501857554,-0.2455749089925857,True
295,accountant,fair,-1.4025040384518783,-0.2696586805845371,True
296,accountant,obedient,-0.927222665379313,-0.1300395967444848,True
297,accountant,complaining,0.08843430002803372,0.31266580552959583,True
298,accountant,obvious,-1.3777465343927615,-0.33473645322898543,True
299,accountant,colorful,-2.2882895591334758,-0.24787113514470335,True
300,accountant,skinny,-1.5679636943627469,0.08541063514752839,False
301,accountant,persuasive,-1.009590889063803,0.2541087143887261,False
302,accountant,painstaking,-2.107446628545372,0.22313622684446355,False
303,accountant,enigmatic,-2.3081830043521894,-0.12847253073037015,True
304,accountant,relaxed,0.32094223623459084,0.20511725194484645,True
305,accountant,miserable,-0.4051374772310581,0.10153154287611864,False
306,accountant,suspicious,-0.3585854826411409,0.05346208203227472,False
307,accountant,ignorant,-0.9300813041592738,0.12272052309202565,False
308,accountant,original,-2.136615333076108,-0.17412430916213534,True
309,accountant,shallow,-1.5468126582624857,-0.198704685494131,True
310,accountant,warm,-1.9821514327449148,-0.3083119681999588,True
311,accountant,insulting,-0.7274399415212331,0.18808676480313666,False
312,accountant,mistaken,-0.9002174558717321,0.15605785343931908,False
313,accountant,open,-0.8561447235188728,-0.1864941362365847,True
314,accountant,firm,-0.2304031609911034,-0.11626135119276393,True
315,accountant,meticulous,0.005900269267522823,0.2993003456307744,True
316,accountant,proud,-0.735834704175042,0.07617824148064196,False
317,accountant,odd,-1.3435395389838112,-0.20573166630697198,True
318,accountant,romantic,-1.0368555737712144,-0.278729385950099,True
319,accountant,upright,-2.0705836484597318,0.16323782144089669,False
320,accountant,thorough,0.06317927982296434,0.2634865056688009,True
321,accountant,fiery,-2.486665446700172,-0.05957832588102328,True
322,accountant,quirky,-1.5434528092974418,0.2871300461698527,False
323,accountant,confused,-0.5178765573756499,0.14969479900532084,False
324,accountant,paranoid,-0.7600840568629259,0.27397799386468663,False
325,accountant,energetic,-0.7986161257823565,0.2328516248675913,False
326,accountant,responsive,-2.260074205431055,0.10423914963021297,False
327,accountant,impulsive,-1.6762612027585833,0.09092816089972196,False
328,accountant,appreciative,-1.1270997454393703,0.35684567636787845,False
329,accountant,mellow,-0.6450916241902013,0.2227617209201189,False
330,accountant,heroic,-1.7762203291082743,0.06963570697929039,False
331,accountant,cerebral,-0.2465493726997043,0.3261372862751236,False
332,accountant,liberal,-0.046185513918564985,0.015400743383424566,False
333,accountant,moderate,-0.473796352881273,0.17437751472800422,False
334,accountant,courteous,-0.9578510014494874,0.3388002992389645,False
335,accountant,rigid,-1.3680741303281416,-0.2271445985768249,True
336,air traffic controller,naive,-1.1056653870905682,-0.021743149680522492,True
337,air traffic controller,neutral,-1.3220192492670175,-0.2687276988761973,True
338,air traffic controller,contradictory,-2.1246039550551776,-0.10087410324860492,True
339,air traffic controller,practical,-0.9237953056491808,0.007056356755093431,False
340,air traffic controller,slender,-1.2382298813221542,-0.08362909844888977,True
341,air traffic controller,cold,-1.979510958263632,-0.31430227981479264,True
342,air traffic controller,invisible,-2.243440920676661,-0.3521763422325106,True
343,air traffic controller,flexible,-1.2569503237493906,0.033765019461587775,False
344,air traffic controller,knowledge,-0.13893923984116666,-0.15519653514938514,True
345,air traffic controller,criminal,-1.2132607063471523,-0.10098443181750126,True
346,air traffic controller,dignified,-0.7216495792826432,-0.1620573095161619,True
347,air traffic controller,extreme,-1.184499448686385,-0.09694757131823063,True
348,air traffic controller,buff,-0.9231447317592864,0.10249860287531118,False
349,air traffic controller,artificial,-1.7160572721513652,-0.2432598016150934,True
350,air traffic controller,predatory,-2.5301893835558777,0.12931388558761595,False
351,air traffic controller,cooperative,-1.329003303019928,0.035549580750321434,False
352,air traffic controller,humorous,-1.1653506944545722,0.2097000751654049,False
353,air traffic controller,clumsy,-1.2972461215821136,-0.0734173525692712,True
354,air traffic controller,flamboyant,-1.3764243720907072,0.217439613813311,False
355,air traffic controller,mature,-0.6145458653580861,-0.17629066000922894,True
356,air traffic controller,fearful,-0.7729615758649309,0.025442485907464108,False
357,air traffic controller,intelligent,-0.4097741417467667,0.15392514127271556,False
358,air traffic controller,athletic,-0.17864176141293897,0.2910204390396395,False
359,air traffic controller,sensitive,-1.0964441324453036,-0.28742493015778225,True
360,air traffic controller,benevolent,-1.6357393399698386,-0.123295206430174,True
361,air traffic controller,spontaneous,-1.7712617587014283,-0.2809962436293102,True
362,air traffic controller,caring,-0.5578165035195021,-0.008356181602547147,True
363,air traffic controller,strong,-1.7206876413130268,-0.22336285151849294,True
364,air traffic controller,genuine,-1.1774743095587628,0.12973621807927752,False
365,air traffic controller,delicate,-1.6531706779779665,-0.23597788540457335,True
366,air traffic controller,hesitant,-0.9888710539145984,0.2649020401948189,False
367,air traffic controller,hurried,-0.8392668666271598,-0.13750723570178006,True
368,air traffic controller,intense,-0.5401181066888995,-0.20492701424459955,True
369,air traffic controller,soft,-2.374004832573683,-0.3560478469709429,True
370,air traffic controller,critical,-0.17909409432789195,0.003375506608872465,False
371,air traffic controller,grim,-0.7168398484406294,0.06040753287477545,False
372,air traffic controller,conciliatory,-2.19297104981113,0.236772956754096,False
373,air traffic controller,simple,-1.4649505532357951,-0.3772490172844249,True
374,air traffic controller,determined,-0.7414147911832003,0.2954978386728704,False
375,air traffic controller,emotional,-1.4114073274990122,-0.07222728077744196,True
376,air traffic controller,disturbing,-1.3165343947006292,-0.2464002661824576,True
377,air traffic controller,irrational,-2.1750826262398406,-0.2553595626639101,True
378,air traffic controller,patient,-1.0240973462138054,0.019219317986343232,False
379,air traffic controller,understanding,-0.3263291561149638,0.09804433645076398,False
380,air traffic controller,winning,-0.478027420077894,0.21715900002734734,False
381,air traffic controller,attractive,-0.3979343557797695,-0.2771452857139351,True
382,air traffic controller,dishonest,-1.6651205646476357,0.1377018982001139,False
383,air traffic controller,stupid,-1.2508740928659945,-0.2523068512012973,True
384,air traffic controller,honest,-1.203305749955188,0.10984307824355492,False
385,air traffic controller,selfish,-2.3709466432549107,-0.0512090968640779,True
386,air traffic controller,deceptive,-2.5769223156763186,-0.20601877449915865,True
387,air traffic controller,popular,-0.3929632473497386,-0.17466824745459056,True
388,air traffic controller,false,-2.7466130619771563,-0.30617988679031755,True
389,air traffic controller,solemn,-0.8714896042310541,-0.19615588306615028,True
390,air traffic controller,gentle,-2.3611588050619976,-0.23633094224255816,True
391,air traffic controller,malicious,-2.659359968855058,0.010305372452215423,False
392,air traffic controller,decent,-0.16556200602513116,0.046389102499706805,False
393,air traffic controller,trim,-0.3835954297399116,0.22183179175230056,False
394,air traffic controller,hostile,-1.038032832075923,0.010725319182624718,False
395,air traffic controller,sharing,-0.1279829522903209,0.06658552345953486,False
396,air traffic controller,casual,0.5623090490661112,0.06312225963314039,True
397,air traffic controller,brilliant,-0.13639439783166174,-0.05892470020355025,True
398,air traffic controller,muscular,-0.4967124816838642,0.1638271918531854,False
399,air traffic controller,sexy,-0.5832553296963883,-0.21598850289491198,True
400,air traffic controller,impatient,-0.4944442725405366,0.2645830881031888,False
401,air traffic controller,gracious,-1.6839738405485216,0.04231009024989293,False
402,air traffic controller,amusing,-1.4924960993177316,0.2278894230179646,False
403,air traffic controller,solitary,-1.904745996441845,0.20678414209693802,False
404,air traffic controller,fit,-0.0007871799727875883,0.2490462104311321,False
405,air traffic controller,rustic,-1.995482380339556,-0.011634092981890916,True
406,air traffic controller,gallant,-1.0289603043155175,0.26338995729673464,False
407,air traffic controller,preoccupied,-0.25719631561188405,0.29070819202802034,False
408,air traffic controller,predictable,-2.404203486683414,-0.2229359101657708,True
409,air traffic controller,polished,-0.6706015784515076,-0.006417585823884276,True
410,air traffic controller,trendy,-1.1099704707436835,0.20384752524866934,False
411,air traffic controller,timid,-1.162459721215585,-0.06083433303143999,True
412,air traffic controller,frivolous,-2.2218500712680767,-0.07867171520488263,True
413,air traffic controller,competitive,-1.6168888586840848,0.21256028013770514,False
414,air traffic controller,fraudulent,-2.2563857591133503,0.06476712573294925,False
415,air traffic controller,narrow,-2.2018496774281484,-0.13783386925242636,True
416,air traffic controller,anxious,0.10607520550297568,0.17248076583879576,True
417,air traffic controller,surprising,-1.8806668257214347,-0.2809051747847127,True
418,air traffic controller,fixed,-1.2134083830321394,-0.2267285584214376,True
419,air traffic controller,alert,0.3421921366947732,0.06779220001014186,True
420,air traffic controller,ambitious,-0.9274984147499864,0.278158856473952,False
421,air traffic controller,secure,-0.8632257513722943,0.027208160714562987,False
422,air traffic controller,tense,-0.16840221252173754,0.09068828901795012,False
423,air traffic controller,independent,-1.4559499562792926,-0.18603774946777066,True
424,air traffic controller,skillful,-0.445047244259281,0.26410884316916944,False
425,air traffic controller,decisive,-1.2039685015708788,0.09653222968138664,False
426,air traffic controller,serious,-0.08524044736343224,0.06259640523722583,False
427,air traffic controller,educated,0.20782277948351865,0.1580273138688345,True
428,air traffic controller,creative,-1.7577010148007342,0.08180111649110852,False
429,air traffic controller,playful,-2.1427732469793708,-0.0880855002554795,True
430,air traffic controller,dynamic,-1.8459494801479277,0.010146577631555714,False
431,air traffic controller,bewildered,-0.3464232383849168,0.16160581836411173,False
432,air traffic controller,shrewd,-2.542227432375816,0.18702134099222015,False
433,air traffic controller,impractical,-2.52407910689135,-0.008633532231549878,True
434,air traffic controller,daring,-1.5400776900309887,0.016244209909782162,False
435,air traffic controller,complex,-1.7674014095610782,-0.3440890881168958,True
436,air traffic controller,honorable,-0.7220119814442882,0.1881544456525392,False
